cap,bet,markets,fills,closed_with_fill,closed_y,closed_no,cost_all,cost_closed,realized_pl,value_per_dollar
0.65,165,2887,330,101,66,35,54450,16665,-723.33,-0.043404181218121785
0.65,170,2887,329,101,66,35,55930,17170,-774.28,-0.04509476342457773
0.65,175,2887,326,99,66,33,57050,17325,-1144.01,-0.06603237627705626
0.65,180,2887,326,99,66,33,58680,17820,-1201.45,-0.06742115836139174
0.65,185,2887,325,99,66,33,60125,18315,-1265.04,-0.06907147278187274
0.65,190,2887,325,99,66,33,61750,18810,-1332.21,-0.07082448511430094
0.65,195,2887,323,99,66,33,62985,19305,-1400.04,-0.07252238124838124
0.65,200,2887,318,98,65,33,63600,19600,-1270.06,-0.06479875051020403
0.65,205,2887,314,96,65,31,64370,19680,-1985.8,-0.1009046282520325
0.65,210,2887,312,96,65,31,65520,20160,-2068.65,-0.10261143110119046
0.65,215,2887,310,95,64,31,66650,20425,-1937.55,-0.09486190051407589
0.65,220,2887,309,95,64,31,67980,20900,-2016.56,-0.09648607444976078
0.65,225,2887,308,94,63,31,69300,21150,-1870.05,-0.0884183599527187
0.65,230,2887,302,93,62,31,69460,21390,-1711.54,-0.08001580846189808
0.65,235,2887,301,93,62,31,70735,21855,-1777.65,-0.08133835515900256
0.65,240,2887,299,93,62,31,71760,22320,-1844.59,-0.08264306886200715
0.65,245,2887,298,92,62,30,73010,22540,-2169.29,-0.09624191317657496
0.65,250,2887,297,92,62,30,74250,23000,-2241.49,-0.09745587095652176
0.65,255,2887,296,92,62,30,75480,23460,-2311.54,-0.09853106564364877
0.65,260,2887,294,92,62,30,76440,23920,-2379.93,-0.09949554870401343
0.65,265,2887,294,92,62,30,77910,24380,-2448.07,-0.10041315812141094
0.65,270,2887,294,92,62,30,79380,24840,-2517.13,-0.10133378595008062
0.65,275,2887,292,92,62,30,80300,25300,-2587.35,-0.10226690201581032
0.65,280,2887,291,92,62,30,81480,25760,-2660.94,-0.10329742538819875
0.65,285,2887,289,92,62,30,82365,26220,-2736.96,-0.10438450205949654
0.65,290,2887,287,91,62,29,83230,26390,-3079.44,-0.11668979154982945
0.65,295,2887,285,90,62,28,84075,26550,-3361.03,-0.12659256263653484
0.65,300,2887,284,90,62,28,85200,27000,-3442.89,-0.12751440714814813
0.65,305,2887,282,89,61,28,86010,27145,-3221.4,-0.11867378434334136
0.65,310,2887,281,89,61,28,87110,27590,-3300.19,-0.11961553787604204
0.65,315,2887,279,88,60,28,87885,27720,-3057.88,-0.11031306378066377
0.65,320,2887,274,88,60,28,87680,28160,-3129.78,-0.11114266480823862
0.65,325,2887,273,88,60,28,88725,28600,-3202.2,-0.11196516982517482
0.65,330,2887,271,88,60,28,89430,29040,-3274.94,-0.11277335330578513
0.65,335,2887,270,88,60,28,90450,29480,-3347.63,-0.11355581241519676
0.65,340,2887,268,88,60,28,91120,29920,-3419.43,-0.11428581420454542
0.65,345,2887,267,87,60,27,92115,30015,-4040.89,-0.1346288717641179
0.65,350,2887,266,87,60,27,93100,30450,-4123.03,-0.13540321008210174
0.65,355,2887,266,87,60,27,94430,30885,-4206.7,-0.13620523027359555
0.65,360,2887,266,87,60,27,95760,31320,-4292.74,-0.13706076542145584
0.65,365,2887,265,87,60,27,96725,31755,-4379.73,-0.13792247176822545
0.65,370,2887,264,87,60,27,97680,32190,-4467.81,-0.1387948208449829
0.65,375,2887,259,86,60,26,97125,32250,-4881.34,-0.15135926812403092
0.65,380,2887,258,86,60,26,98040,32680,-4968.1,-0.1520225565789474
0.65,385,2887,256,85,59,26,98560,32725,-4668.68,-0.1426641120550038
0.65,390,2887,256,85,59,26,99840,33150,-4744.2,-0.143113002443439
0.65,395,2887,253,83,58,25,99935,32785,-4809.51,-0.14669860542931215
0.65,400,2887,252,82,58,24,100800,32800,-5485.86,-0.16725169750000005
0.65,405,2887,251,82,58,24,101655,33210,-5560.61,-0.16743775248419163
0.65,410,2887,251,82,58,24,102910,33620,-5634.19,-0.16758444922665086
0.65,415,2887,251,82,58,24,104165,34030,-5709.08,-0.16776602612400823
0.65,420,2887,249,81,58,23,104580,34020,-6053.5,-0.1779394844503234
0.65,425,2887,248,81,58,23,105400,34425,-6126.94,-0.17797923177923008
0.65,430,2887,247,80,58,22,106210,34400,-6691.22,-0.1945121257267442
0.65,435,2887,247,80,58,22,107445,34800,-6771.86,-0.19459360913793103
0.65,440,2887,246,80,58,22,108240,35200,-6853.24,-0.19469439914772735
0.65,445,2887,243,79,58,21,108135,35155,-7452.46,-0.21198858432655374
0.65,450,2887,243,79,58,21,109350,35550,-7535.58,-0.21197133971870596
0.65,455,2887,241,78,57,21,109655,35490,-7163.79,-0.20185375246548323
0.65,460,2887,241,78,57,21,110860,35880,-7244.02,-0.20189589528985502
0.65,465,2887,241,78,57,21,112065,36270,-7326.18,-0.20199012051282056
0.65,470,2887,239,77,56,21,112330,36190,-6937.76,-0.19170365299806583
0.65,475,2887,239,77,56,21,113525,36575,-7015.76,-0.19181836030075192
0.65,480,2887,239,77,56,21,114720,36960,-7094.68,-0.19195562002164498
0.65,485,2887,239,77,56,21,115915,37345,-7164.16,-0.19183726083813094
0.65,490,2887,238,77,56,21,116620,37730,-7233.02,-0.19170482920752713
0.65,495,2887,236,76,55,21,116820,37620,-6806.09,-0.18091669577352468
0.65,500,2887,236,76,55,21,118000,38000,-6869.01,-0.1807635082368421
0.7,5,2887,624,170,91,79,3120,850,526.6,0.6195286717647059
0.7,10,2887,586,159,87,72,5860,1590,983.46,0.6185301182389937
0.7,15,2887,557,152,83,69,8355,2280,1508.51,0.6616275013157895
0.7,20,2887,546,149,82,67,10920,2980,2003.77,0.6724043892617448
0.7,25,2887,532,148,82,66,13300,3700,2452.52,0.6628442781081079
0.7,30,2887,520,146,80,66,15600,4380,3009.37,0.687069807762557
0.7,35,2887,509,143,79,64,17815,5005,51.11,0.010212364035964027
0.7,40,2887,498,140,78,62,19920,5600,38.66,0.00690354017857142
0.7,45,2887,485,136,76,60,21825,6120,66.28,0.01082971437908494
0.7,50,2887,478,133,75,58,23900,6650,47.48,0.0071405714285714215
0.7,55,2887,469,130,73,57,25795,7150,99.13,0.013864182797202817
0.7,60,2887,458,127,72,55,27480,7620,89.12,0.011695594356955418
0.7,65,2887,446,126,71,55,28990,8190,173.06,0.02113118632478633
0.7,70,2887,438,124,71,53,30660,8680,69.32,0.007986678686635976
0.7,75,2887,429,122,70,52,32175,9150,118.58,0.012959179781420768
0.7,80,2887,423,122,70,52,33840,9760,140.39,0.014383805737704905
0.7,85,2887,419,120,69,51,35615,10200,162.61,0.0159424093137255
0.7,90,2887,416,120,69,51,37440,10800,165.97,0.015367677777777734
0.7,95,2887,416,120,69,51,39520,11400,175.71,0.015412961228070217
0.7,100,2887,410,120,69,51,41000,12000,183.45,0.01528750066666663
0.7,105,2887,408,120,69,51,42840,12600,190.41,0.01511198904761904
0.7,110,2887,403,120,69,51,44330,13200,196.08,0.01485438113636364
0.7,115,2887,400,120,69,51,46000,13800,190.41,0.013797888043478234
0.7,120,2887,394,120,69,51,47280,14400,183.32,0.01273038236111107
0.7,125,2887,393,120,69,51,49125,15000,173.11,0.011540879666666646
0.7,130,2887,389,119,69,50,50570,15470,95.24,0.006156158888170696
0.7,135,2887,384,118,68,50,51840,15930,217.01,0.013623031010671641
0.7,140,2887,382,118,68,50,53480,16520,207.52,0.012561692796610152
0.7,145,2887,378,115,67,48,54810,16675,89.71,0.005379789205397343
0.7,150,2887,377,115,67,48,56550,17250,76.45,0.004432021797101434
0.7,155,2887,375,114,66,48,58125,17670,229.93,0.013012434917940022
0.7,160,2887,372,114,66,48,59520,18240,222.53,0.012199942489035066
0.7,165,2887,365,112,66,46,60225,18480,-122.3,-0.006618022727272765
0.7,170,2887,364,112,66,46,61880,19040,-150.38,-0.007898042331932698
0.7,175,2887,362,111,66,45,63350,19425,-292.14,-0.015039460077220061
0.7,180,2887,360,111,66,45,64800,19980,-328.26,-0.0164294785285285
0.7,185,2887,356,108,66,42,65860,19980,-757.64,-0.03792006151151159
0.7,190,2887,356,108,66,42,67640,20520,-809.54,-0.0394514312865497
0.7,195,2887,353,107,66,41,68835,20865,-959.13,-0.04596841001677454
0.7,200,2887,351,107,66,41,70200,21400,-1016.12,-0.04748222976635505
0.7,205,2887,345,103,66,37,70725,21115,-1908.77,-0.09039869216197018
0.7,210,2887,342,103,66,37,71820,21630,-1986.71,-0.09184955251964863
0.7,215,2887,341,103,66,37,73315,22145,-2065.77,-0.09328363662226245
0.7,220,2887,337,102,66,36,74140,22440,-2280.46,-0.10162487433155076
0.7,225,2887,337,102,66,36,75825,22950,-2361.9,-0.10291513359477122
0.7,230,2887,331,101,65,36,76130,23230,-2212.0,-0.09522153934567369
0.7,235,2887,329,101,65,36,77315,23735,-2286.54,-0.09633642178217822
0.7,240,2887,327,101,65,36,78480,24240,-2360.28,-0.09737138296204621
0.7,245,2887,327,101,65,36,80115,24745,-2434.56,-0.09838583734087696
0.7,250,2887,325,101,65,36,81250,25250,-2508.6,-0.0993506522376238
0.7,255,2887,324,101,65,36,82620,25755,-2579.76,-0.10016530607649
0.7,260,2887,322,100,65,35,83720,26000,-2915.22,-0.1121237256923077
0.7,265,2887,321,100,65,35,85065,26500,-2989.63,-0.11281613973584903
0.7,270,2887,321,100,65,35,86670,27000,-3063.82,-0.11347481781481483
0.7,275,2887,319,100,65,35,87725,27500,-3137.96,-0.11410775861818186
0.7,280,2887,319,100,65,35,89320,28000,-3217.59,-0.11491390132142855
0.7,285,2887,318,100,65,35,90630,28500,-3298.88,-0.11575001543859655
0.7,290,2887,314,99,65,34,91060,28710,-3647.38,-0.12704214514106582
0.7,295,2887,313,98,65,33,92335,28910,-3936.43,-0.1361615178484953
0.7,300,2887,312,98,65,33,93600,29400,-4026.07,-0.13694112248299314
0.7,305,2887,311,98,65,33,94855,29890,-4115.22,-0.13767877306791565
0.7,310,2887,310,98,65,33,96100,30380,-4204.47,-0.13839613818301522
0.7,315,2887,307,97,64,33,96705,30555,-3979.18,-0.1302300157093766
0.7,320,2887,304,97,64,33,97280,31040,-4058.14,-0.1307391054445877
0.7,325,2887,302,95,64,31,98150,30875,-4479.85,-0.145096220145749
0.7,330,2887,299,95,64,31,98670,31350,-4568.37,-0.1457214791068581
0.7,335,2887,297,95,64,31,99495,31825,-4657.34,-0.1463421070542027
0.7,340,2887,295,95,64,31,100300,32300,-4745.51,-0.1469199660371518
0.7,345,2887,294,94,64,30,101430,32430,-5383.22,-0.1659951873265495
0.7,350,2887,291,94,64,30,101850,32900,-5484.17,-0.16669216316109425
0.7,355,2887,290,94,64,30,102950,33370,-5586.08,-0.16739829412646084
0.7,360,2887,290,94,64,30,104400,33840,-5690.26,-0.16815182417257676
0.7,365,2887,289,94,64,30,105485,34310,-5792.44,-0.16882667149519093
0.7,370,2887,287,94,64,30,106190,34780,-5894.37,-0.16947590241518107
0.7,375,2887,281,93,64,29,105375,34875,-6322.67,-0.18129515644444438
0.7,380,2887,278,92,64,28,105640,34960,-6609.28,-0.18905272402745993
0.7,385,2887,275,90,62,28,105875,34650,-5943.23,-0.17152183139971142
0.7,390,2887,275,90,62,28,107250,35100,-6033.14,-0.17188432304843304
0.7,395,2887,273,90,62,28,107835,35550,-6123.31,-0.17224490846694793
0.7,400,2887,272,89,62,27,108800,35600,-6813.66,-0.19139499067415722
0.7,405,2887,270,88,61,27,109350,35640,-6498.36,-0.18233345746352414
0.7,410,2887,270,88,61,27,110700,36080,-6582.78,-0.18244964936252758
0.7,415,2887,270,88,61,27,112050,36520,-6666.99,-0.18255709520810515
0.7,420,2887,267,88,61,27,112140,36960,-6746.83,-0.18254412892316013
0.7,425,2887,266,88,61,27,113050,37400,-6825.16,-0.18249082901069508
0.7,430,2887,266,88,61,27,114380,37840,-6906.74,-0.18252493776427053
0.7,435,2887,266,88,61,27,115710,38280,-6988.57,-0.18256445060083598
0.7,440,2887,265,88,61,27,116600,38720,-7070.22,-0.1825987726756198
0.7,445,2887,261,88,61,27,116145,39160,-7153.04,-0.18266195181307454
0.7,450,2887,261,88,61,27,117450,39600,-7237.13,-0.1827557893686868
0.7,455,2887,259,87,60,27,117845,39585,-6866.34,-0.1734581887583681
0.7,460,2887,259,87,60,27,119140,40020,-6950.91,-0.1736859345827087
0.7,465,2887,259,87,60,27,120435,40455,-7036.68,-0.17393851902113455
0.7,470,2887,258,86,59,27,121260,40420,-6651.3,-0.1645546906976743
0.7,475,2887,257,85,59,26,122075,40375,-7263.36,-0.17989757981424145
0.7,480,2887,257,85,59,26,123360,40800,-7349.41,-0.1801326054166667
0.7,485,2887,257,85,59,26,124645,41225,-7428.56,-0.18019556327471195
0.7,490,2887,257,85,59,26,125930,41650,-7504.88,-0.18018914518607448
0.7,495,2887,254,82,57,25,125730,40590,-7107.84,-0.1751132000739097
0.7,500,2887,254,82,57,25,127000,41000,-7176.28,-0.17503123968292694
0.75,5,2887,687,177,92,85,3435,885,517.6,0.5848555559322035
0.75,10,2887,645,167,88,79,6450,1670,963.78,0.5771109712574851
0.75,15,2887,618,161,84,77,9270,2415,1495.98,0.6194536293995859
0.75,20,2887,604,157,84,73,12080,3140,1953.25,0.6220550939490447
0.75,25,2887,591,155,84,71,14775,3875,2373.72,0.6125739161290322
0.75,30,2887,573,153,82,71,17190,4590,2911.8,0.6343793877995644
0.75,35,2887,558,151,81,70,19530,5285,-52.43,-0.009920234626300877
0.75,40,2887,545,148,80,68,21800,5920,-91.39,-0.0154380721283784
0.75,45,2887,532,145,78,67,23940,6525,-48.7,-0.007462876168582402
0.75,50,2887,526,143,77,66,26300,7150,-64.23,-0.008982734405594378
0.75,55,2887,517,140,75,65,28435,7700,21.23,0.0027565911688311614
0.75,60,2887,507,137,74,63,30420,8220,6.1,0.000741663138686167
0.75,65,2887,492,136,73,63,31980,8840,77.31,0.00874528981900451
0.75,70,2887,483,134,73,61,33810,9380,-39.02,-0.004160112260127892
0.75,75,2887,476,133,72,61,35700,9975,28.69,0.002876420451127814
0.75,80,2887,467,130,72,58,37360,10400,-58.42,-0.005617636249999965
0.75,85,2887,463,129,72,57,39355,10965,-139.76,-0.012746125490196067
0.75,90,2887,459,129,72,57,41310,11610,-153.2,-0.013195262273901859
0.75,95,2887,457,129,72,57,43415,12255,-159.0,-0.01297409547123618
0.75,100,2887,451,128,71,57,45100,12800,-61.71,-0.004821228515625036
0.75,105,2887,445,127,70,57,46725,13335,40.17,0.0030120257967754167
0.75,110,2887,440,127,70,57,48400,13970,39.37,0.002818235075161096
0.75,115,2887,437,127,70,57,50255,14605,28.12,0.0019256384115028814
0.75,120,2887,431,127,70,57,51720,15240,12.64,0.0008295354330708646
0.75,125,2887,430,127,70,57,53750,15875,-4.49,-0.00028254211023621484
0.75,130,2887,425,127,70,57,55250,16510,-22.57,-0.001366936220472429
0.75,135,2887,419,125,69,56,56565,16875,27.82,0.0016488341925925785
0.75,140,2887,416,125,69,56,58240,17500,16.47,0.0009409744571428487
0.75,145,2887,412,122,68,54,59740,17690,-103.18,-0.005832899886941767
0.75,150,2887,411,122,68,54,61650,18300,-118.5,-0.0064754996721311815
0.75,155,2887,406,119,67,52,62930,18445,-108.41,-0.00587720851179184
0.75,160,2887,403,119,67,52,64480,19040,-133.07,-0.006988789443277329
0.75,165,2887,399,118,67,51,65835,19470,-329.75,-0.016936385824345167
0.75,170,2887,396,118,67,51,67320,20060,-361.87,-0.018039437337986044
0.75,175,2887,394,118,67,51,68950,20650,-389.33,-0.01885367791767555
0.75,180,2887,389,117,67,50,70020,21060,-532.83,-0.025300536229819565
0.75,185,2887,385,114,67,47,71225,21090,-921.54,-0.04369538999525848
0.75,190,2887,385,114,67,47,73150,21660,-963.67,-0.044490775623268704
0.75,195,2887,382,113,67,46,74490,22035,-1104.39,-0.05012003426367152
0.75,200,2887,380,113,67,46,76000,22600,-1153.02,-0.05101880340707965
0.75,205,2887,373,110,67,43,76465,22550,-1940.63,-0.08605877507760532
0.75,210,2887,370,110,67,43,77700,23100,-2009.36,-0.08698526783549786
0.75,215,2887,370,110,67,43,79550,23650,-2079.55,-0.08793037598308669
0.75,220,2887,367,109,67,42,80740,23980,-2288.76,-0.09544462877397833
0.75,225,2887,367,109,67,42,82575,24525,-2351.8,-0.09589407506625898
0.75,230,2887,361,108,66,42,83030,24840,-2181.59,-0.08782579078099839
0.75,235,2887,359,108,66,42,84365,25380,-2237.6,-0.08816371158392436
0.75,240,2887,357,108,66,42,85680,25920,-2301.94,-0.08880949189814812
0.75,245,2887,356,108,66,42,87220,26460,-2369.9,-0.08956555631141344
0.75,250,2887,355,108,66,42,88750,27000,-2436.38,-0.0902361906666667
0.75,255,2887,354,108,66,42,90270,27540,-2498.37,-0.0907179189179375
0.75,260,2887,352,107,66,41,91520,27820,-2829.16,-0.10169522365204903
0.75,265,2887,350,106,66,40,92750,28090,-3015.4,-0.10734798333926665
0.75,270,2887,349,106,66,40,94230,28620,-3086.14,-0.10783163172606568
0.75,275,2887,346,105,66,39,95150,28875,-3282.9,-0.11369347619047622
0.75,280,2887,345,105,66,39,96600,29400,-3356.82,-0.11417761465986395
0.75,285,2887,345,105,66,39,98325,29925,-3431.88,-0.11468270589807855
0.75,290,2887,341,104,66,38,98890,30160,-3773.07,-0.12510183378647213
0.75,295,2887,341,104,66,38,100595,30680,-3851.88,-0.12555018125814862
0.75,300,2887,341,104,66,38,102300,31200,-3931.85,-0.12602096730769227
0.75,305,2887,339,104,66,38,103395,31720,-4012.53,-0.12649840911097102
0.75,310,2887,338,104,66,38,104780,32240,-4093.43,-0.12696751808312653
0.75,315,2887,336,103,65,38,105840,32445,-3859.03,-0.11894061155802128
0.75,320,2887,333,103,65,38,106560,32960,-3934.04,-0.1193580594356796
0.75,325,2887,333,103,65,38,108225,33475,-4010.44,-0.11980408358476483
0.75,330,2887,331,103,65,38,109230,33990,-4090.13,-0.1203334163577522
0.75,335,2887,330,103,65,38,110550,34505,-4168.89,-0.12081979658020577
0.75,340,2887,326,102,65,37,110840,34680,-4510.91,-0.13007244829873127
0.75,345,2887,325,101,65,36,112125,34845,-5136.29,-0.14740406910604106
0.75,350,2887,321,101,65,36,112350,35350,-5228.2,-0.14789820862800562
0.75,355,2887,319,101,65,36,113245,35855,-5321.85,-0.1484271228838377
0.75,360,2887,318,101,65,36,114480,36360,-5419.69,-0.1490564606710671
0.75,365,2887,318,101,65,36,116070,36865,-5518.26,-0.1496883262986573
0.75,370,2887,316,101,65,36,116920,37370,-5616.37,-0.15029075622156815
0.75,375,2887,312,100,65,35,117000,37500,-5899.07,-0.15730853474666662
0.75,380,2887,310,99,65,34,117800,37620,-6319.43,-0.16798068527379054
0.75,385,2887,307,98,64,34,118195,37730,-6030.96,-0.1598453233236152
0.75,390,2887,306,98,64,34,119340,38220,-6116.0,-0.16002082446363167
0.75,395,2887,305,98,64,34,120475,38710,-6198.22,-0.16011924032549732
0.75,400,2887,304,97,64,33,121600,38800,-6883.43,-0.17740794979381438
0.75,405,2887,303,96,63,33,122715,38880,-6564.56,-0.16884167489711932
0.75,410,2887,303,96,63,33,124230,39360,-6645.0,-0.16882619430894313
0.75,415,2887,303,96,63,33,125745,39840,-6725.46,-0.16881168867971882
0.75,420,2887,302,96,63,33,126840,40320,-6801.91,-0.16869828283730157
0.75,425,2887,300,96,63,33,127500,40800,-6876.32,-0.16853730269607833
0.75,430,2887,299,95,62,33,128570,40850,-6524.19,-0.15971078134638925
0.75,435,2887,298,95,62,33,129630,41325,-6597.48,-0.15964867426497278
0.75,440,2887,296,95,62,33,130240,41800,-6672.7,-0.15963406476076547
0.75,445,2887,294,95,62,33,130830,42275,-6749.39,-0.159654357421644
0.75,450,2887,294,95,62,33,132300,42750,-6826.33,-0.15968015497076013
0.75,455,2887,291,94,61,33,132405,42770,-6448.12,-0.15076260032733227
0.75,460,2887,291,94,61,33,133860,43240,-6522.61,-0.150846705920444
0.75,465,2887,291,94,61,33,135315,43710,-6598.18,-0.1509535398078243
0.75,470,2887,290,93,60,33,136300,43710,-6202.66,-0.14190471590025167
0.75,475,2887,289,93,60,33,137275,44175,-6273.63,-0.14201773958121117
0.75,480,2887,289,93,60,33,138720,44640,-6346.64,-0.14217382421594982
0.75,485,2887,289,93,60,33,140165,45105,-6413.96,-0.14220059490078707
0.75,490,2887,289,93,60,33,141610,45570,-6478.16,-0.14215840612244893
0.75,495,2887,287,91,58,33,142065,45045,-5551.52,-0.12324383716283721
0.75,500,2887,287,91,58,33,143500,45500,-5605.41,-0.12319590683516492
0.8,5,2887,767,191,92,99,3835,955,529.67,0.5546262837696336
0.8,10,2887,711,180,88,92,7110,1800,1035.26,0.5751445127777778
0.8,15,2887,681,173,84,89,10215,2595,1522.66,0.5867663240847782
0.8,20,2887,666,170,84,86,13320,3400,2001.57,0.5886982094117647
0.8,25,2887,653,167,84,83,16325,4175,2468.05,0.59114943497006
0.8,30,2887,635,164,83,81,19050,4920,2967.93,0.6032382079268293
0.8,35,2887,624,162,82,80,21840,5670,9.84,0.0017353079365079493
0.8,40,2887,611,160,81,79,24440,6400,14.92,0.0023313175000000096
0.8,45,2887,598,157,79,78,26910,7065,76.47,0.010823878556263248
0.8,50,2887,591,155,78,77,29550,7750,66.7,0.008607050580645158
0.8,55,2887,583,153,76,77,32065,8415,180.5,0.021449685323826493
0.8,60,2887,571,150,75,75,34260,9000,175.35,0.01948317922222228
0.8,65,2887,556,149,74,75,36140,9685,256.76,0.02651131140939591
0.8,70,2887,546,147,74,73,38220,10290,148.71,0.014452098056365425
0.8,75,2887,539,146,73,73,40425,10950,224.41,0.02049415260273975
0.8,80,2887,528,143,73,70,42240,11440,164.63,0.014390330681818246
0.8,85,2887,523,142,73,69,44455,12070,95.59,0.007919591797845956
0.8,90,2887,518,142,73,69,46620,12780,94.98,0.007431590140845076
0.8,95,2887,513,141,73,68,48735,13395,77.15,0.005759722209779823
0.8,100,2887,508,140,72,68,50800,14000,181.65,0.012974822285714298
0.8,105,2887,502,140,72,68,52710,14700,187.42,0.01274985904761906
0.8,110,2887,494,139,72,67,54340,15290,120.21,0.00786194231523872
0.8,115,2887,489,138,72,66,56235,15870,82.46,0.005195737492123441
0.8,120,2887,486,138,72,66,58320,16560,71.18,0.0042982835748792405
0.8,125,2887,483,136,72,64,60375,17000,-16.31,-0.0009595351176470718
0.8,130,2887,476,136,72,64,61880,17680,-37.03,-0.0020942292986425156
0.8,135,2887,473,135,71,64,63855,18225,80.4,0.004411473141289431
0.8,140,2887,470,135,71,64,65800,18900,68.79,0.003639692169312155
0.8,145,2887,465,132,70,62,67425,19140,-51.18,-0.002673899216300943
0.8,150,2887,463,132,70,62,69450,19800,-67.37,-0.003402333232323218
0.8,155,2887,461,132,70,62,71455,20460,-85.2,-0.0041641416911046185
0.8,160,2887,457,131,70,61,73120,20960,-179.69,-0.008572914408396939
0.8,165,2887,452,129,70,59,74580,21285,-441.41,-0.020737937044867295
0.8,170,2887,450,129,70,59,76500,21930,-485.51,-0.022139176516187846
0.8,175,2887,447,128,70,58,78225,22400,-603.13,-0.026925653258928588
0.8,180,2887,442,127,70,57,79560,22860,-765.13,-0.033470143963254644
0.8,185,2887,436,126,70,56,80660,23310,-936.98,-0.040196284513084546
0.8,190,2887,434,124,70,54,82460,23560,-1140.47,-0.04840693662988119
0.8,195,2887,431,124,70,54,84045,24180,-1209.26,-0.05001059950372206
0.8,200,2887,430,124,70,54,86000,24800,-1281.08,-0.05165628778225809
0.8,205,2887,425,122,70,52,87125,25010,-2002.92,-0.08008480447820872
0.8,210,2887,422,122,70,52,88620,25620,-2088.36,-0.08151294867291183
0.8,215,2887,421,121,70,51,90515,26015,-2275.05,-0.08745135725542962
0.8,220,2887,417,120,70,50,91740,26400,-2493.7,-0.09445848018939394
0.8,225,2887,415,118,70,48,93375,26550,-2848.31,-0.10728095939736355
0.8,230,2887,409,117,69,48,94070,26910,-2710.04,-0.10070739041248611
0.8,235,2887,406,117,69,48,95410,27495,-2797.38,-0.10174154235315513
0.8,240,2887,402,116,69,47,96480,27840,-2952.45,-0.10605060118534483
0.8,245,2887,401,115,69,46,98245,28175,-3115.56,-0.11057870583850932
0.8,250,2887,400,115,69,46,100000,28750,-3204.47,-0.11145977923478258
0.8,255,2887,399,115,69,46,101745,29325,-3289.87,-0.11218640559249787
0.8,260,2887,398,115,69,46,103480,29900,-3379.09,-0.1130130602341138
0.8,265,2887,397,115,69,46,105205,30475,-3471.34,-0.11390773240360948
0.8,270,2887,395,115,69,46,106650,31050,-3563.92,-0.11478016518518518
0.8,275,2887,392,114,69,45,107800,31350,-3743.03,-0.11939480768740025
0.8,280,2887,391,114,69,45,109480,31920,-3838.01,-0.12023827033208018
0.8,285,2887,389,114,69,45,110865,32490,-3932.57,-0.12103944056632815
0.8,290,2887,388,114,69,45,112520,33060,-4029.67,-0.12188962879612825
0.8,295,2887,386,113,69,44,113870,33335,-4394.3,-0.13182226452677365
0.8,300,2887,384,112,68,44,115200,33600,-4195.69,-0.12487171642857149
0.8,305,2887,380,112,68,44,115900,34160,-4294.35,-0.12571277936182676
0.8,310,2887,379,112,68,44,117490,34720,-4390.74,-0.1264614003456222
0.8,315,2887,376,111,67,44,118440,34965,-4171.79,-0.11931339653939657
0.8,320,2887,371,111,67,44,118720,35520,-4263.12,-0.12002027818130634
0.8,325,2887,371,111,67,44,120575,36075,-4354.9,-0.1207180377823978
0.8,330,2887,367,111,67,44,121110,36630,-4448.16,-0.12143495763035762
0.8,335,2887,367,111,67,44,122945,37185,-4540.22,-0.12209813935726775
0.8,340,2887,364,111,67,44,123760,37740,-4631.24,-0.12271429695283521
0.8,345,2887,363,110,67,43,125235,37950,-5272.17,-0.13892422861660078
0.8,350,2887,360,110,67,43,126000,38500,-5376.55,-0.13965068342857143
0.8,355,2887,359,110,67,43,127445,39050,-5482.12,-0.14038716020486555
0.8,360,2887,356,108,67,41,128160,38880,-6001.58,-0.15436160079732508
0.8,365,2887,355,108,67,41,129575,39420,-6112.0,-0.15504828290208017
0.8,370,2887,352,107,67,40,130240,39590,-6318.85,-0.15960726779489773
0.8,375,2887,349,107,67,40,130875,40125,-6425.88,-0.16014642504672888
0.8,380,2887,348,107,67,40,132240,40660,-6528.79,-0.1605704114363011
0.8,385,2887,346,106,66,40,133210,40810,-6246.44,-0.15306146047537372
0.8,390,2887,344,106,66,40,134160,41340,-6340.08,-0.15336419951620708
0.8,395,2887,342,105,66,39,135090,41475,-6620.7,-0.15963104513562384
0.8,400,2887,341,104,66,38,136400,41600,-7315.89,-0.175862846514423
0.8,405,2887,341,104,66,38,138105,42120,-7412.72,-0.17599058290598285
0.8,410,2887,341,104,66,38,139810,42640,-7508.68,-0.17609469934333952
0.8,415,2887,340,104,66,38,141100,43160,-7604.65,-0.17619663239110286
0.8,420,2887,338,103,65,38,141960,43260,-7276.52,-0.16820439879796573
0.8,425,2887,336,102,65,37,142800,43350,-7698.84,-0.1775971856055363
0.8,430,2887,336,102,65,37,144480,43860,-7789.52,-0.17759961944824432
0.8,435,2887,336,102,65,37,146160,44370,-7879.86,-0.1775942102772143
0.8,440,2887,335,102,65,37,147400,44880,-7970.15,-0.17758803672014256
0.8,445,2887,331,102,65,37,147295,45390,-8061.53,-0.1776059044723507
0.8,450,2887,331,102,65,37,148950,45900,-8152.87,-0.17762253211328966
0.8,455,2887,329,101,64,37,149695,45955,-7789.24,-0.16949721142421928
0.8,460,2887,327,100,63,37,150420,46000,-7418.18,-0.1612647750217391
0.8,465,2887,326,99,62,37,151590,46035,-7038.13,-0.1528865746931682
0.8,470,2887,325,98,61,37,152750,46060,-6646.8,-0.14430737896222315
0.8,475,2887,323,98,61,37,153425,46550,-6721.48,-0.14439271046186897
