cap,bet,markets,fills,closed_with_fill,closed_y,closed_no,cost_all,cost_closed,realized_pl,value_per_dollar
0.8,405,3056,407,144,76,68,164835,58320,7551.51,0.1294841315500686
0.8,410,3056,407,144,76,68,166870,59040,7635.89,0.12933422432249322
0.8,415,3056,404,144,76,68,167660,59760,7719.96,0.1291828025100402
0.8,420,3056,402,143,75,68,168840,60060,8225.9,0.13696141277056284
0.8,425,3056,401,142,75,67,170425,60350,7980.28,0.13223337840927926
0.8,430,3056,399,142,75,67,171570,61060,8066.26,0.13210384444808393
0.8,435,3056,397,142,75,67,172695,61770,8153.77,0.13200203299336252
0.8,440,3056,394,142,75,67,173360,62480,8238.5,0.13185825353713185
0.8,445,3056,392,142,75,67,174440,63190,8318.08,0.131636013309068
0.8,450,3056,391,142,75,67,175950,63900,8397.08,0.1314096390923319
0.8,455,3056,390,141,74,67,177450,64155,8931.15,0.139212056067337
0.8,460,3056,388,140,73,67,178480,64400,9472.77,0.1470926866770187
0.8,465,3056,387,139,72,67,179955,64635,10022.22,0.15505873308578946
0.8,470,3056,384,138,71,67,180480,64860,10581.93,0.1631502891766883
0.8,475,3056,382,138,71,67,181450,65550,10672.32,0.1628119168726163
0.8,480,3056,380,138,71,67,182400,66240,10760.9,0.16245318488828503
0.8,485,3056,379,138,71,67,183815,66930,10857.63,0.16222371075750788
0.8,490,3056,376,138,71,67,184240,67620,10951.93,0.16196282664892048
0.8,495,3056,374,136,69,67,185130,67320,12033.36,0.1787486971182412
0.8,500,3056,374,136,69,67,187000,68000,12133.11,0.1784280249705882
